Date,Price,Open,High,Low,Change %,
14-Mar-01,0.9109,0.9152,0.9218,0.9075,-0.42%,TRUE
13-Mar-01,0.9147,0.9283,0.9304,0.9124,-1.51%,TRUE
12-Mar-01,0.9287,0.9324,0.9345,0.9255,-0.45%,TRUE
9-Mar-01,0.9329,0.9322,0.9377,0.9288,0.05%,TRUE
8-Mar-01,0.9324,0.9295,0.9343,0.9265,0.30%,TRUE
7-Mar-01,0.9296,0.9342,0.9373,0.9262,-0.51%,TRUE
6-Mar-01,0.9344,0.9287,0.9354,0.9249,0.52%,TRUE
5-Mar-01,0.9296,0.9363,0.9367,0.9279,-0.55%,TRUE
2-Mar-01,0.9347,0.9296,0.9383,0.9283,0.53%,TRUE
1-Mar-01,0.9298,0.9235,0.9325,0.922,0.69%,TRUE
28-Feb-01,0.9234,0.9184,0.9259,0.9158,0.61%,TRUE
27-Feb-01,0.9178,0.9106,0.9215,0.908,0.66%,TRUE
26-Feb-01,0.9118,0.917,0.919,0.9076,-0.63%,TRUE
23-Feb-01,0.9176,0.9044,0.9214,0.9024,1.37%,TRUE
22-Feb-01,0.9052,0.9088,0.9133,0.9013,-0.48%,TRUE
21-Feb-01,0.9096,0.912,0.9184,0.9054,-0.30%,TRUE
20-Feb-01,0.9123,0.9212,0.9242,0.9047,-1.05%,TRUE
19-Feb-01,0.922,0.913,0.9238,0.9118,0.97%,TRUE
16-Feb-01,0.9131,0.9048,0.9181,0.9044,0.93%,TRUE
15-Feb-01,0.9047,0.9179,0.9199,0.9023,-1.48%,TRUE
14-Feb-01,0.9183,0.9194,0.9223,0.9162,-0.28%,TRUE
13-Feb-01,0.9209,0.9314,0.9334,0.9168,-1.13%,TRUE
12-Feb-01,0.9314,0.925,0.9334,0.9245,0.72%,TRUE
9-Feb-01,0.9247,0.9176,0.9278,0.9123,0.64%,TRUE
8-Feb-01,0.9188,0.9282,0.93,0.9146,-1.01%,TRUE
7-Feb-01,0.9282,0.9311,0.9356,0.9253,-0.29%,TRUE
6-Feb-01,0.9309,0.9376,0.9389,0.9279,-0.80%,TRUE
5-Feb-01,0.9384,0.9343,0.9446,0.9339,0.21%,TRUE
2-Feb-01,0.9364,0.9382,0.9423,0.9315,-0.29%,TRUE
1-Feb-01,0.9391,0.937,0.9448,0.9355,0.28%,TRUE
31-Jan-01,0.9365,0.926,0.9373,0.9249,1.06%,TRUE
30-Jan-01,0.9267,0.917,0.9281,0.9142,1.11%,TRUE
29-Jan-01,0.9165,0.9243,0.9264,0.9155,-0.83%,TRUE
26-Jan-01,0.9242,0.9236,0.9321,0.9194,-0.03%,TRUE
25-Jan-01,0.9245,0.9214,0.9254,0.9109,0.34%,TRUE
24-Jan-01,0.9214,0.937,0.9375,0.9209,-1.76%,TRUE
23-Jan-01,0.9379,0.9384,0.9453,0.9368,-0.17%,TRUE
22-Jan-01,0.9395,0.9339,0.9405,0.9268,0.59%,TRUE
19-Jan-01,0.934,0.9424,0.9507,0.9335,-1.10%,TRUE
18-Jan-01,0.9444,0.9354,0.9468,0.935,0.95%,TRUE
17-Jan-01,0.9355,0.9422,0.9449,0.9287,-0.65%,TRUE
16-Jan-01,0.9416,0.942,0.9442,0.9369,-0.10%,TRUE
15-Jan-01,0.9425,0.9517,0.9532,0.9407,-1.00%,TRUE
12-Jan-01,0.952,0.9524,0.9584,0.9466,-0.12%,TRUE
11-Jan-01,0.9531,0.936,0.9554,0.936,1.75%,TRUE
10-Jan-01,0.9367,0.9438,0.9468,0.936,-0.94%,TRUE
9-Jan-01,0.9456,0.9468,0.948,0.9378,-0.23%,TRUE
8-Jan-01,0.9478,0.9574,0.9594,0.9463,-1.06%,TRUE
5-Jan-01,0.958,0.9497,0.9597,0.9463,0.92%,TRUE
4-Jan-01,0.9493,0.9271,0.9523,0.926,2.26%,TRUE
3-Jan-01,0.9283,0.9506,0.9572,0.9272,-2.26%,TRUE
2-Jan-01,0.9498,0.9423,0.9514,0.9361,0.97%,TRUE
1-Jan-01,0.9407,0.9422,0.9429,0.939,-0.18%,TRUE
29-Dec-00,0.9424,0.9292,0.9427,0.9275,1.38%,TRUE
28-Dec-00,0.9296,0.9304,0.9319,0.9242,-0.11%,TRUE
27-Dec-00,0.9306,0.9304,0.9344,0.9269,-0.05%,TRUE
26-Dec-00,0.9311,0.9258,0.9326,0.9232,0.63%,TRUE
25-Dec-00,0.9253,0.9235,0.9279,0.9195,0.10%,TRUE
22-Dec-00,0.9244,0.9163,0.9265,0.9142,0.88%,TRUE
21-Dec-00,0.9163,0.909,0.9175,0.9054,0.73%,TRUE
20-Dec-00,0.9097,0.895,0.9102,0.8945,1.70%,TRUE
19-Dec-00,0.8945,0.8945,0.8971,0.8878,0.08%,TRUE
18-Dec-00,0.8938,0.8941,0.9021,0.892,-0.20%,TRUE
15-Dec-00,0.8956,0.8928,0.9003,0.89,0.55%,TRUE
14-Dec-00,0.8907,0.8766,0.8918,0.8753,1.56%,TRUE
13-Dec-00,0.877,0.879,0.882,0.8712,-0.24%,TRUE
12-Dec-00,0.8791,0.8774,0.8841,0.8748,0.34%,TRUE
11-Dec-00,0.8761,0.8822,0.8866,0.8746,-1.15%,TRUE
8-Dec-00,0.8863,0.89,0.8919,0.8805,-0.37%,TRUE
7-Dec-00,0.8896,0.8918,0.8978,0.885,-0.21%,TRUE
6-Dec-00,0.8915,0.8796,0.8922,0.8768,1.32%,TRUE
5-Dec-00,0.8799,0.888,0.891,0.8781,-1.07%,TRUE
4-Dec-00,0.8894,0.8785,0.8936,0.8753,1.22%,TRUE
1-Dec-00,0.8787,0.8722,0.8797,0.8698,0.72%,TRUE
30-Nov-00,0.8724,0.8572,0.8736,0.8564,1.70%,TRUE
29-Nov-00,0.8578,0.856,0.8661,0.8552,0.12%,TRUE
28-Nov-00,0.8568,0.8518,0.8582,0.85,0.61%,TRUE
27-Nov-00,0.8516,0.8388,0.8529,0.8381,1.55%,TRUE
24-Nov-00,0.8386,0.8388,0.8458,0.8372,0.04%,TRUE
23-Nov-00,0.8383,0.8448,0.8459,0.837,-0.71%,TRUE
22-Nov-00,0.8443,0.843,0.8489,0.8408,0.11%,TRUE
21-Nov-00,0.8434,0.8514,0.8535,0.8414,-0.93%,TRUE
20-Nov-00,0.8513,0.8493,0.8524,0.8459,0.28%,TRUE
17-Nov-00,0.8489,0.853,0.8579,0.8472,-0.38%,TRUE
16-Nov-00,0.8521,0.8572,0.8601,0.8511,-0.62%,TRUE
15-Nov-00,0.8574,0.8574,0.8637,0.855,-0.08%,TRUE
14-Nov-00,0.8581,0.856,0.8618,0.8546,-0.17%,TRUE
13-Nov-00,0.8596,0.8619,0.8667,0.8577,-0.09%,TRUE
10-Nov-00,0.8604,0.8664,0.8708,0.859,-0.68%,TRUE
9-Nov-00,0.8663,0.8556,0.8675,0.8514,1.23%,TRUE
8-Nov-00,0.8558,0.86,0.8692,0.8514,-0.55%,TRUE
7-Nov-00,0.8605,0.8613,0.867,0.8573,-0.10%,TRUE
6-Nov-00,0.8614,0.8666,0.8733,0.8554,-0.61%,TRUE
3-Nov-00,0.8667,0.8582,0.88,0.857,0.81%,TRUE
2-Nov-00,0.8597,0.8614,0.8671,0.855,-0.22%,TRUE
1-Nov-00,0.8616,0.8484,0.8619,0.8464,1.45%,TRUE
31-Oct-00,0.8493,0.8404,0.8501,0.8378,1.10%,TRUE
30-Oct-00,0.8401,0.8407,0.8532,0.8385,0.06%,TRUE
27-Oct-00,0.8396,0.8307,0.8443,0.8283,1.12%,TRUE
26-Oct-00,0.8303,0.8266,0.8326,0.8225,0.36%,TRUE
25-Oct-00,0.8273,0.8358,0.8389,0.8243,-1.03%,TRUE
24-Oct-00,0.8359,0.835,0.8407,0.8341,0.04%,TRUE
23-Oct-00,0.8356,0.8412,0.8427,0.8343,-0.77%,TRUE
20-Oct-00,0.8421,0.8427,0.8482,0.8347,-0.15%,TRUE
19-Oct-00,0.8434,0.8384,0.8455,0.8378,0.50%,TRUE
18-Oct-00,0.8392,0.8539,0.8579,0.8323,-1.76%,TRUE
17-Oct-00,0.8542,0.8501,0.8562,0.8471,0.49%,TRUE
16-Oct-00,0.85,0.8545,0.8558,0.8456,-0.74%,TRUE
13-Oct-00,0.8563,0.8625,0.8663,0.8526,-0.72%,TRUE
12-Oct-00,0.8625,0.865,0.8683,0.8609,-0.39%,TRUE
11-Oct-00,0.8659,0.8715,0.8768,0.8652,-0.67%,TRUE
10-Oct-00,0.8717,0.8681,0.8746,0.8657,0.39%,TRUE
9-Oct-00,0.8683,0.8689,0.8715,0.8659,-0.02%,TRUE
6-Oct-00,0.8685,0.869,0.8744,0.8659,-0.06%,TRUE
5-Oct-00,0.869,0.8744,0.879,0.8676,-0.71%,TRUE
4-Oct-00,0.8752,0.8757,0.8781,0.8714,-0.05%,TRUE
3-Oct-00,0.8756,0.8771,0.879,0.8724,-0.21%,TRUE
2-Oct-00,0.8774,0.884,0.8861,0.8758,-0.74%,TRUE
29-Sep-00,0.8839,0.8791,0.8853,0.8745,0.51%,TRUE
28-Sep-00,0.8794,0.883,0.8867,0.8765,-0.44%,TRUE
27-Sep-00,0.8833,0.8829,0.8887,0.878,0.06%,TRUE
26-Sep-00,0.8828,0.8744,0.884,0.8724,0.95%,TRUE
25-Sep-00,0.8745,0.8795,0.8832,0.8708,-0.18%,TRUE
22-Sep-00,0.8761,0.8605,0.9025,0.8568,1.67%,TRUE
21-Sep-00,0.8617,0.8491,0.8618,0.8455,1.46%,TRUE
20-Sep-00,0.8493,0.851,0.852,0.8437,-0.23%,TRUE
19-Sep-00,0.8513,0.8544,0.8567,0.8474,-0.27%,TRUE
18-Sep-00,0.8536,0.8529,0.8577,0.8509,0.00%,TRUE
15-Sep-00,0.8536,0.8643,0.8702,0.8524,-1.26%,TRUE
14-Sep-00,0.8645,0.8599,0.8741,0.8564,0.57%,TRUE
13-Sep-00,0.8596,0.8634,0.8705,0.858,-0.47%,TRUE
12-Sep-00,0.8637,0.8584,0.8691,0.8548,0.65%,TRUE
11-Sep-00,0.8581,0.8641,0.8725,0.8563,-0.94%,TRUE
8-Sep-00,0.8662,0.872,0.8751,0.8633,-0.68%,TRUE
7-Sep-00,0.8721,0.8714,0.8768,0.8629,0.25%,TRUE
6-Sep-00,0.8699,0.8897,0.8901,0.8683,-2.26%,TRUE
5-Sep-00,0.89,0.8975,0.8993,0.8846,-0.87%,TRUE
4-Sep-00,0.8978,0.8995,0.9041,0.8962,-0.22%,TRUE
1-Sep-00,0.8998,0.8885,0.9019,0.8872,1.24%,TRUE
31-Aug-00,0.8888,0.8947,0.8974,0.8837,-0.64%,TRUE
30-Aug-00,0.8945,0.8921,0.8949,0.8865,0.24%,TRUE
29-Aug-00,0.8924,0.8994,0.9024,0.8904,-0.84%,TRUE
28-Aug-00,0.9,0.9022,0.9045,0.8982,-0.24%,TRUE
25-Aug-00,0.9022,0.9017,0.9074,0.8972,0.00%,TRUE
24-Aug-00,0.9022,0.902,0.9057,0.899,0.11%,TRUE
23-Aug-00,0.9012,0.897,0.902,0.8905,0.46%,TRUE
22-Aug-00,0.8971,0.902,0.9036,0.894,-0.55%,TRUE
21-Aug-00,0.9021,0.9069,0.9078,0.9005,-0.49%,TRUE
18-Aug-00,0.9065,0.9161,0.9187,0.9055,-1.08%,TRUE
17-Aug-00,0.9164,0.916,0.9175,0.9112,0.03%,TRUE
16-Aug-00,0.9161,0.9125,0.918,0.906,0.37%,TRUE
15-Aug-00,0.9127,0.9058,0.9142,0.9054,0.77%,TRUE
14-Aug-00,0.9057,0.9036,0.9068,0.8995,0.35%,TRUE
11-Aug-00,0.9025,0.9079,0.9146,0.9022,-0.61%,TRUE
10-Aug-00,0.908,0.901,0.91,0.9001,0.73%,TRUE
9-Aug-00,0.9014,0.902,0.9034,0.8959,-0.08%,TRUE
8-Aug-00,0.9021,0.9073,0.9086,0.8982,-0.61%,TRUE
7-Aug-00,0.9076,0.907,0.9115,0.905,-0.06%,TRUE
4-Aug-00,0.9081,0.9062,0.9103,0.901,0.14%,TRUE
3-Aug-00,0.9068,0.9135,0.9179,0.8991,-0.71%,TRUE
2-Aug-00,0.9133,0.9143,0.9193,0.911,-0.10%,TRUE
1-Aug-00,0.9142,0.9263,0.9294,0.9128,-1.31%,TRUE
31-Jul-00,0.9263,0.9235,0.9297,0.9217,0.31%,TRUE
28-Jul-00,0.9234,0.9315,0.9338,0.9219,-0.91%,TRUE
27-Jul-00,0.9319,0.9433,0.9444,0.9314,-1.21%,TRUE
26-Jul-00,0.9433,0.938,0.945,0.9377,0.52%,TRUE
25-Jul-00,0.9384,0.9332,0.9431,0.9315,0.49%,TRUE
24-Jul-00,0.9338,0.936,0.9377,0.9307,-0.34%,TRUE
21-Jul-00,0.937,0.9329,0.9381,0.931,0.43%,TRUE
20-Jul-00,0.933,0.9245,0.9345,0.9198,0.93%,TRUE
19-Jul-00,0.9244,0.9247,0.9263,0.9188,0.01%,TRUE
18-Jul-00,0.9243,0.9364,0.9367,0.9225,-1.31%,TRUE
17-Jul-00,0.9366,0.938,0.9401,0.9336,-0.18%,TRUE
14-Jul-00,0.9383,0.9366,0.9391,0.9313,0.12%,TRUE
13-Jul-00,0.9372,0.9412,0.9426,0.932,-0.54%,TRUE
12-Jul-00,0.9423,0.9517,0.9528,0.9389,-1.06%,TRUE
11-Jul-00,0.9524,0.9548,0.9567,0.9488,-0.30%,TRUE
10-Jul-00,0.9553,0.948,0.9556,0.9472,0.73%,TRUE
7-Jul-00,0.9484,0.9506,0.9528,0.9458,-0.24%,TRUE
6-Jul-00,0.9507,0.9529,0.9599,0.9493,-0.25%,TRUE
5-Jul-00,0.9531,0.9514,0.9573,0.9505,0.23%,TRUE
4-Jul-00,0.9509,0.9503,0.9523,0.9462,0.05%,TRUE
3-Jul-00,0.9504,0.9522,0.9547,0.9478,-0.23%,TRUE
30-Jun-00,0.9526,0.9506,0.9603,0.95,0.06%,TRUE
29-Jun-00,0.952,0.9414,0.9539,0.9411,1.09%,TRUE
28-Jun-00,0.9417,0.945,0.9473,0.9395,-0.45%,TRUE
27-Jun-00,0.946,0.9368,0.9471,0.935,0.96%,TRUE
26-Jun-00,0.937,0.936,0.94,0.9294,0.11%,TRUE
23-Jun-00,0.936,0.9356,0.9431,0.9336,0.01%,TRUE
22-Jun-00,0.9359,0.945,0.9475,0.9342,-0.90%,TRUE
21-Jun-00,0.9444,0.954,0.9546,0.9428,-1.06%,TRUE
20-Jun-00,0.9545,0.9566,0.9623,0.9526,-0.25%,TRUE
19-Jun-00,0.9569,0.9634,0.9696,0.956,-0.82%,TRUE
16-Jun-00,0.9648,0.9542,0.966,0.9493,1.09%,TRUE
15-Jun-00,0.9544,0.9571,0.9606,0.9498,-0.38%,TRUE
14-Jun-00,0.958,0.9584,0.9657,0.9565,-0.13%,TRUE
13-Jun-00,0.9592,0.9535,0.9651,0.9518,0.60%,TRUE
12-Jun-00,0.9535,0.9523,0.9563,0.9487,0.03%,TRUE
9-Jun-00,0.9532,0.9543,0.9571,0.9455,-0.31%,TRUE
8-Jun-00,0.9562,0.9621,0.9704,0.9505,-0.60%,TRUE
7-Jun-00,0.962,0.9538,0.9635,0.9528,0.78%,TRUE
6-Jun-00,0.9546,0.9464,0.9603,0.9447,0.70%,TRUE
5-Jun-00,0.948,0.9461,0.9494,0.9409,0.16%,TRUE
2-Jun-00,0.9465,0.9312,0.9506,0.9292,1.61%,TRUE
1-Jun-00,0.9315,0.9369,0.938,0.9281,-0.68%,TRUE
31-May-00,0.9379,0.929,0.9384,0.9255,0.85%,TRUE
30-May-00,0.93,0.9268,0.9412,0.9236,0.37%,TRUE
29-May-00,0.9266,0.9322,0.9335,0.9233,-0.49%,TRUE
26-May-00,0.9312,0.9127,0.9344,0.9108,2.03%,TRUE
25-May-00,0.9127,0.9029,0.9138,0.8974,1.05%,TRUE
24-May-00,0.9032,0.9068,0.9129,0.9024,-0.50%,TRUE
23-May-00,0.9077,0.9024,0.9158,0.9016,0.53%,TRUE
22-May-00,0.9029,0.8973,0.9073,0.8951,0.61%,TRUE
19-May-00,0.8974,0.8947,0.8999,0.8843,0.31%,TRUE
18-May-00,0.8946,0.8948,0.8975,0.89,-0.08%,TRUE
17-May-00,0.8953,0.9004,0.9032,0.8886,-0.57%,TRUE
16-May-00,0.9004,0.907,0.9108,0.8992,-1.24%,TRUE
15-May-00,0.9117,0.9175,0.9194,0.9109,-0.89%,TRUE
12-May-00,0.9199,0.9012,0.9201,0.8975,2.03%,TRUE
11-May-00,0.9016,0.9034,0.9111,0.8987,-0.56%,TRUE
10-May-00,0.9067,0.9087,0.9129,0.9045,-0.10%,TRUE
9-May-00,0.9076,0.8967,0.9081,0.8942,1.13%,TRUE
8-May-00,0.8975,0.8962,0.9047,0.8912,0.07%,TRUE
5-May-00,0.8969,0.8908,0.9013,0.8899,0.67%,TRUE
4-May-00,0.8909,0.8954,0.8975,0.8844,-0.55%,TRUE
3-May-00,0.8958,0.9098,0.9109,0.8881,-1.57%,TRUE
2-May-00,0.9101,0.915,0.9178,0.903,-0.64%,TRUE
1-May-00,0.916,0.9118,0.9174,0.9068,0.41%,TRUE
28-Apr-00,0.9123,0.91,0.9143,0.9027,0.25%,TRUE
27-Apr-00,0.91,0.9239,0.9252,0.9058,-1.49%,TRUE
26-Apr-00,0.9238,0.9209,0.9253,0.9172,0.30%,TRUE
25-Apr-00,0.921,0.9387,0.9397,0.916,-1.86%,TRUE
24-Apr-00,0.9385,0.9381,0.9451,0.9365,0.02%,TRUE
21-Apr-00,0.9383,0.9379,0.9398,0.936,0.04%,TRUE
20-Apr-00,0.9379,0.9401,0.9425,0.9346,-0.28%,TRUE
19-Apr-00,0.9405,0.945,0.949,0.9352,-0.57%,TRUE
18-Apr-00,0.9459,0.9521,0.9526,0.9438,-0.68%,TRUE
17-Apr-00,0.9524,0.9642,0.9673,0.9515,-1.03%,TRUE
14-Apr-00,0.9623,0.9525,0.9625,0.9506,1.03%,TRUE
13-Apr-00,0.9525,0.9587,0.9596,0.9512,-0.66%,TRUE
12-Apr-00,0.9588,0.9585,0.9602,0.9518,-0.03%,TRUE
11-Apr-00,0.9591,0.9623,0.9649,0.9561,-0.37%,TRUE
10-Apr-00,0.9627,0.9543,0.9629,0.953,0.82%,TRUE
7-Apr-00,0.9549,0.9581,0.9617,0.9534,-0.31%,TRUE
6-Apr-00,0.9579,0.9602,0.9645,0.9563,-0.46%,TRUE
5-Apr-00,0.9623,0.9612,0.9712,0.959,0.20%,TRUE
4-Apr-00,0.9604,0.9536,0.9752,0.9511,0.57%,TRUE
3-Apr-00,0.955,0.956,0.9606,0.95,-0.13%,TRUE
31-Mar-00,0.9562,0.9611,0.9628,0.9525,-0.51%,TRUE
30-Mar-00,0.9611,0.9508,0.9623,0.9505,1.00%,TRUE
29-Mar-00,0.9516,0.9601,0.9605,0.9476,-0.95%,TRUE
28-Mar-00,0.9607,0.9669,0.9703,0.9598,-0.62%,TRUE
27-Mar-00,0.9667,0.9769,0.979,0.963,-1.06%,TRUE
24-Mar-00,0.9771,0.9714,0.9778,0.9669,0.55%,TRUE
23-Mar-00,0.9718,0.9605,0.9729,0.9599,1.10%,TRUE
22-Mar-00,0.9612,0.9612,0.9632,0.9573,-0.30%,TRUE
21-Mar-00,0.9641,0.9731,0.9738,0.9631,-0.94%,TRUE
20-Mar-00,0.9732,0.9725,0.9748,0.9681,0.08%,TRUE
17-Mar-00,0.9724,0.9695,0.973,0.9655,0.09%,TRUE
16-Mar-00,0.9715,0.966,0.9741,0.9644,0.41%,TRUE
15-Mar-00,0.9675,0.9681,0.9714,0.9636,-0.08%,TRUE
14-Mar-00,0.9683,0.9634,0.9684,0.9592,0.37%,TRUE
13-Mar-00,0.9647,0.9624,0.973,0.9614,0.18%,TRUE
10-Mar-00,0.963,0.9665,0.9687,0.9595,-0.35%,TRUE
9-Mar-00,0.9664,0.9605,0.9702,0.9593,0.58%,TRUE
8-Mar-00,0.9608,0.958,0.9634,0.9519,0.10%,TRUE
7-Mar-00,0.9598,0.9588,0.9627,0.9524,0.04%,TRUE
6-Mar-00,0.9594,0.9574,0.9672,0.9555,-0.05%,TRUE
3-Mar-00,0.9599,0.9645,0.9679,0.9585,-0.47%,TRUE
2-Mar-00,0.9644,0.9732,0.9796,0.9612,-0.97%,TRUE
1-Mar-00,0.9738,0.9643,0.977,0.9623,0.94%,TRUE
29-Feb-00,0.9647,0.9716,0.9865,0.9615,-0.74%,TRUE
28-Feb-00,0.9719,0.9746,0.9748,0.939,-0.27%,TRUE
25-Feb-00,0.9745,0.9926,0.9929,0.972,-1.87%,TRUE
24-Feb-00,0.9931,1.0034,1.0042,0.9886,-0.99%,TRUE
23-Feb-00,1.003,1.0037,1.0091,1.0007,-0.10%,TRUE
22-Feb-00,1.004,0.9873,1.008,0.987,1.68%,TRUE
21-Feb-00,0.9874,0.9845,0.989,0.984,0.09%,TRUE
18-Feb-00,0.9865,0.9877,0.9903,0.9804,-0.14%,TRUE
17-Feb-00,0.9879,0.9863,0.9959,0.9835,0.11%,TRUE
16-Feb-00,0.9868,0.9809,0.9876,0.9788,0.55%,TRUE
15-Feb-00,0.9814,0.9778,0.9863,0.9761,0.28%,TRUE
14-Feb-00,0.9787,0.9861,0.9922,0.9773,-0.83%,TRUE
11-Feb-00,0.9869,0.9849,0.9879,0.9784,0.17%,TRUE
10-Feb-00,0.9852,0.994,0.996,0.9828,-0.89%,TRUE
9-Feb-00,0.994,0.9855,0.9966,0.9849,0.83%,TRUE
8-Feb-00,0.9858,0.9811,0.9916,0.9784,0.49%,TRUE
7-Feb-00,0.981,0.9834,0.9836,0.9752,-0.18%,TRUE
4-Feb-00,0.9828,0.9906,0.9941,0.9745,-0.76%,TRUE
3-Feb-00,0.9903,0.976,0.9949,0.9707,1.41%,TRUE
2-Feb-00,0.9765,0.9714,0.9808,0.9687,0.42%,TRUE
1-Feb-00,0.9724,0.9701,0.9783,0.966,0.30%,TRUE
31-Jan-00,0.9695,0.9777,0.9829,0.9668,-0.56%,TRUE
28-Jan-00,0.975,0.9875,0.9895,0.9733,-1.37%,TRUE
27-Jan-00,0.9885,1.0015,1.003,0.9866,-1.27%,TRUE
26-Jan-00,1.0012,1.001,1.0057,0.9989,0.06%,TRUE
25-Jan-00,1.0006,1.0073,1.0099,0.9985,-0.71%,TRUE
24-Jan-00,1.0078,1.0021,1.0078,0.9995,-0.13%,TRUE
21-Jan-00,1.0091,1.0171,1.0193,1.0046,-0.83%,TRUE
20-Jan-00,1.0175,1.0134,1.0189,1.007,0.52%,TRUE
19-Jan-00,1.0122,1.0135,1.0166,1.0082,-0.09%,TRUE
18-Jan-00,1.0131,1.012,1.0143,1.007,0.13%,TRUE
17-Jan-00,1.0118,1.0125,1.0149,1.0066,-0.10%,TRUE
14-Jan-00,1.0128,1.0258,1.0273,1.0109,-1.23%,TRUE
13-Jan-00,1.0254,1.0308,1.032,1.0234,-0.56%,TRUE
12-Jan-00,1.0312,1.032,1.037,1.0256,-0.22%,TRUE
11-Jan-00,1.0335,1.0255,1.0342,1.0237,0.76%,TRUE
10-Jan-00,1.0257,1.0285,1.0303,1.021,-0.34%,TRUE
7-Jan-00,1.0292,1.0324,1.0333,1.025,-0.31%,TRUE
6-Jan-00,1.0324,1.032,1.0419,1.027,0.08%,TRUE
5-Jan-00,1.0316,1.0293,1.0404,1.028,0.04%,TRUE
4-Jan-00,1.0312,1.024,1.0347,1.021,0.46%,TRUE
3-Jan-00,1.0265,1.005,1.0282,1.0048,1.89%,TRUE
31-Dec-99,1.0075,1.0083,1.01,1.004,-0.07%,TRUE
30-Dec-99,1.0082,1.0037,1.0086,1.001,0.36%,TRUE
29-Dec-99,1.0046,1.0067,1.0109,1.003,-0.25%,TRUE
28-Dec-99,1.0071,1.0127,1.0141,1.0029,-0.56%,TRUE
27-Dec-99,1.0128,1.0123,1.016,1.0109,-0.03%,TRUE
24-Dec-99,1.0131,1.015,1.0172,1.0111,-0.31%,TRUE
23-Dec-99,1.0162,1.0093,1.0183,1.0068,0.64%,TRUE
22-Dec-99,1.0097,1.008,1.0113,1.0053,0.00%,TRUE
21-Dec-99,1.0097,1.0132,1.0153,1.0071,-0.35%,TRUE
20-Dec-99,1.0132,1.0079,1.0145,1.0038,0.50%,TRUE
17-Dec-99,1.0082,1.0158,1.0248,1.0055,-0.80%,TRUE
16-Dec-99,1.0163,1.007,1.0192,1.006,0.88%,TRUE
15-Dec-99,1.0074,1.0055,1.0088,1.0008,0.15%,TRUE
14-Dec-99,1.0059,1.0141,1.015,1.0023,-0.79%,TRUE
13-Dec-99,1.0139,1.0134,1.0164,1.0103,0.10%,TRUE
10-Dec-99,1.0129,1.021,1.0227,1.0109,-0.77%,TRUE
9-Dec-99,1.0208,1.0277,1.0286,1.015,-0.63%,TRUE
8-Dec-99,1.0273,1.0252,1.029,1.0219,0.19%,TRUE
7-Dec-99,1.0254,1.0224,1.0302,1.0195,0.22%,TRUE
6-Dec-99,1.0232,1.0025,1.0266,0.9986,2.08%,TRUE
3-Dec-99,1.0024,1.0015,1.0043,0.9987,0.14%,TRUE
2-Dec-99,1.001,1.0081,1.0109,0.9995,-0.69%,TRUE
1-Dec-99,1.008,1.0091,1.013,1.0042,-0.11%,TRUE
30-Nov-99,1.0091,1.0094,1.0147,1.004,-0.04%,TRUE
29-Nov-99,1.0095,1.0153,1.0202,1.0034,-0.70%,TRUE
26-Nov-99,1.0166,1.0179,1.0198,1.0073,-0.24%,TRUE
25-Nov-99,1.019,1.0177,1.0223,1.0162,-0.01%,TRUE
24-Nov-99,1.0191,1.0281,1.0287,1.0149,-0.89%,TRUE
23-Nov-99,1.0282,1.0316,1.0335,1.0253,-0.36%,TRUE
22-Nov-99,1.0319,1.03,1.0345,1.0283,0.12%,TRUE
19-Nov-99,1.0307,1.03,1.0339,1.0242,0.10%,TRUE
18-Nov-99,1.0297,1.041,1.0438,1.0255,-1.10%,TRUE
17-Nov-99,1.0412,1.0302,1.0445,1.0293,1.11%,TRUE
16-Nov-99,1.0298,1.033,1.0359,1.0287,-0.32%,TRUE
15-Nov-99,1.0331,1.032,1.0343,1.0293,0.12%,TRUE
12-Nov-99,1.0319,1.0403,1.0415,1.0285,-0.87%,TRUE
11-Nov-99,1.041,1.0445,1.0452,1.0387,-0.36%,TRUE
10-Nov-99,1.0448,1.0403,1.0454,1.0382,0.41%,TRUE
9-Nov-99,1.0405,1.0384,1.0435,1.036,0.15%,TRUE
8-Nov-99,1.0389,1.0444,1.0463,1.0343,-0.25%,TRUE
5-Nov-99,1.0415,1.0381,1.0438,1.0355,0.35%,TRUE
4-Nov-99,1.0379,1.0483,1.0543,1.0346,-1.00%,TRUE
3-Nov-99,1.0484,1.0524,1.0532,1.0454,-0.33%,TRUE
2-Nov-99,1.0519,1.0518,1.0557,1.0482,0.06%,TRUE
1-Nov-99,1.0513,1.0548,1.0594,1.048,-0.36%,TRUE
29-Oct-99,1.0551,1.0522,1.056,1.0431,0.28%,TRUE
28-Oct-99,1.0522,1.0523,1.0546,1.0468,0.02%,TRUE
27-Oct-99,1.052,1.0594,1.0642,1.048,-0.70%,TRUE
26-Oct-99,1.0594,1.0675,1.0695,1.056,-0.78%,TRUE
25-Oct-99,1.0677,1.0685,1.0704,1.063,-0.08%,TRUE
22-Oct-99,1.0686,1.0801,1.0814,1.065,-1.07%,TRUE
21-Oct-99,1.0802,1.0762,1.0835,1.0752,0.49%,TRUE
20-Oct-99,1.0749,1.0826,1.0842,1.0728,-0.72%,TRUE
19-Oct-99,1.0827,1.0817,1.0852,1.0772,0.10%,TRUE
18-Oct-99,1.0816,1.0898,1.0905,1.08,-0.64%,TRUE
15-Oct-99,1.0886,1.0774,1.0913,1.0763,1.02%,TRUE
