,date,security,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST
2783,2021-03-19,NIFTY Index,14471.15,14788.25,14350.1,14744.0
2784,2021-03-22,NIFTY Index,14736.3,14763.9,14597.85,14736.4
2785,2021-03-23,NIFTY Index,14768.55,14878.6,14707.0,14814.75
2786,2021-03-24,NIFTY Index,14712.45,14752.35,14535.0,14549.4
2787,2021-03-25,NIFTY Index,14570.9,14575.6,14264.4,14324.9
2788,2021-03-26,NIFTY Index,14506.3,14572.9,14414.25,14507.3
2789,2021-03-30,NIFTY Index,14628.5,14876.3,14617.6,14845.1
2790,2021-03-31,NIFTY Index,14811.85,14813.75,14670.25,14690.7
2791,2021-04-01,NIFTY Index,14798.4,14883.2,14692.45,14867.35
2792,2021-04-05,NIFTY Index,14837.7,14849.85,14459.5,14637.8
2793,2021-04-06,NIFTY Index,14737.0,14779.1,14573.9,14683.5
2794,2021-04-07,NIFTY Index,14716.45,14879.8,14649.85,14819.05
2795,2021-04-08,NIFTY Index,14875.65,14984.15,14821.1,14873.8
2796,2021-04-09,NIFTY Index,14882.65,14918.45,14785.65,14834.85
2797,2021-04-12,NIFTY Index,14644.65,14652.5,14248.7,14310.8
2798,2021-04-13,NIFTY Index,14364.9,14528.9,14274.9,14504.8
2799,2021-04-15,NIFTY Index,14522.4,14597.55,14353.2,14581.45
2800,2021-04-16,NIFTY Index,14599.6,14697.7,14559.0,14617.85
2801,2021-04-19,NIFTY Index,14306.6,14382.3,14191.4,14359.45
2802,2021-04-20,NIFTY Index,14526.7,14526.95,14207.3,14296.4
2803,2021-04-22,NIFTY Index,14219.15,14424.75,14151.4,14406.15
2804,2021-04-23,NIFTY Index,14326.35,14461.15,14273.3,14341.35
2805,2021-04-26,NIFTY Index,14449.45,14557.5,14421.3,14485.0
2806,2021-04-27,NIFTY Index,14493.8,14667.55,14484.85,14653.05
2807,2021-04-28,NIFTY Index,14710.5,14890.25,14694.95,14864.55
2808,2021-04-29,NIFTY Index,14979.0,15044.35,14814.45,14894.9
2809,2021-04-30,NIFTY Index,14747.35,14855.45,14601.7,14631.1
2810,2021-05-03,NIFTY Index,14481.05,14673.85,14416.25,14634.15
2811,2021-05-04,NIFTY Index,14687.25,14723.4,14461.5,14496.5
2812,2021-05-05,NIFTY Index,14604.15,14637.9,14506.6,14617.85
2813,2021-05-06,NIFTY Index,14668.35,14743.9,14611.5,14724.8
2814,2021-05-07,NIFTY Index,14816.85,14863.05,14765.5,14823.15
2815,2021-05-10,NIFTY Index,14928.25,14966.9,14892.5,14942.35
2816,2021-05-11,NIFTY Index,14789.7,14900.0,14771.4,14850.75
2817,2021-05-12,NIFTY Index,14823.55,14824.05,14649.7,14696.5
2818,2021-05-14,NIFTY Index,14749.4,14749.65,14591.9,14677.8
2819,2021-05-17,NIFTY Index,14756.25,14938.0,14725.35,14923.15
2820,2021-05-18,NIFTY Index,15067.2,15137.25,15043.7,15108.1
2821,2021-05-19,NIFTY Index,15058.6,15133.4,15008.85,15030.15
2822,2021-05-20,NIFTY Index,15042.6,15069.8,14884.9,14906.05
2823,2021-05-21,NIFTY Index,14987.8,15190.0,14985.85,15175.3
2824,2021-05-24,NIFTY Index,15211.35,15256.25,15145.45,15197.7
2825,2021-05-25,NIFTY Index,15291.75,15293.85,15163.4,15208.45
2826,2021-05-26,NIFTY Index,15257.05,15319.9,15194.95,15301.45
2827,2021-05-27,NIFTY Index,15323.95,15384.55,15272.5,15337.85
2828,2021-05-28,NIFTY Index,15421.2,15469.65,15394.75,15435.65
2829,2021-05-31,NIFTY Index,15437.75,15606.35,15374.0,15582.8
2830,2021-06-01,NIFTY Index,15629.65,15660.75,15528.3,15574.85
2831,2021-06-02,NIFTY Index,15520.35,15597.45,15459.85,15576.2
2832,2021-06-03,NIFTY Index,15655.55,15705.1,15611.0,15690.35
2833,2021-06-04,NIFTY Index,15712.5,15733.6,15622.35,15670.25
2834,2021-06-07,NIFTY Index,15725.1,15773.45,15678.1,15751.65
2835,2021-06-08,NIFTY Index,15773.9,15778.8,15680.0,15740.1
2836,2021-06-09,NIFTY Index,15766.3,15800.45,15566.9,15635.35
2837,2021-06-10,NIFTY Index,15692.1,15751.25,15648.5,15737.75
2838,2021-06-11,NIFTY Index,15796.45,15835.55,15749.8,15799.35
2839,2021-06-14,NIFTY Index,15791.4,15823.05,15606.5,15811.85
2840,2021-06-15,NIFTY Index,15866.95,15901.6,15842.4,15869.25
2841,2021-06-16,NIFTY Index,15847.5,15880.85,15742.6,15767.55
2842,2021-06-17,NIFTY Index,15648.3,15769.35,15616.75,15691.4
2843,2021-06-18,NIFTY Index,15756.5,15761.5,15450.9,15683.35
2844,2021-06-21,NIFTY Index,15525.85,15765.15,15505.65,15746.5
2845,2021-06-22,NIFTY Index,15840.5,15895.75,15752.1,15772.75
2846,2021-06-23,NIFTY Index,15862.8,15862.95,15673.95,15686.95
2847,2021-06-24,NIFTY Index,15737.3,15821.4,15702.7,15790.45
2848,2021-06-25,NIFTY Index,15839.35,15870.8,15772.3,15860.35
2849,2021-06-28,NIFTY Index,15915.35,15915.65,15792.15,15814.7
2850,2021-06-29,NIFTY Index,15807.5,15835.9,15724.05,15748.45
2851,2021-06-30,NIFTY Index,15776.9,15839.1,15708.75,15721.5
2852,2021-07-01,NIFTY Index,15755.05,15755.55,15667.05,15680.0
2853,2021-07-02,NIFTY Index,15705.85,15738.35,15635.95,15722.2
2854,2021-07-05,NIFTY Index,15793.4,15845.95,15762.05,15834.35
2855,2021-07-06,NIFTY Index,15813.75,15914.2,15801.0,15818.25
2856,2021-07-07,NIFTY Index,15819.6,15893.55,15779.7,15879.65
2857,2021-07-08,NIFTY Index,15855.4,15885.75,15682.9,15727.9
2858,2021-07-09,NIFTY Index,15688.25,15730.85,15632.75,15689.8
2859,2021-07-12,NIFTY Index,15766.8,15789.2,15644.75,15692.6
2860,2021-07-13,NIFTY Index,15794.0,15820.8,15744.6,15812.35
2861,2021-07-14,NIFTY Index,15808.7,15877.35,15764.2,15853.95
2862,2021-07-15,NIFTY Index,15872.15,15952.35,15855.0,15924.2
2863,2021-07-16,NIFTY Index,15958.35,15962.25,15882.6,15923.4
2864,2021-07-19,NIFTY Index,15754.5,15836.9,15707.5,15752.4
2865,2021-07-20,NIFTY Index,15703.95,15728.45,15578.55,15632.1
2866,2021-07-22,NIFTY Index,15736.6,15834.8,15726.4,15824.05
2867,2021-07-23,NIFTY Index,15856.8,15899.8,15768.4,15856.05
2868,2021-07-26,NIFTY Index,15849.3,15893.35,15797.0,15824.45
2869,2021-07-27,NIFTY Index,15860.5,15881.55,15701.0,15746.45
2870,2021-07-28,NIFTY Index,15761.55,15767.5,15513.45,15709.4
2871,2021-07-29,NIFTY Index,15762.7,15817.35,15737.8,15778.45
2872,2021-07-30,NIFTY Index,15800.6,15862.8,15744.85,15763.05
2873,2021-08-02,NIFTY Index,15874.9,15892.9,15834.65,15885.15
2874,2021-08-03,NIFTY Index,15951.55,16146.9,15914.35,16130.75
2875,2021-08-04,NIFTY Index,16195.25,16290.2,16176.15,16258.8
2876,2021-08-05,NIFTY Index,16288.95,16349.45,16210.3,16294.6
2877,2021-08-06,NIFTY Index,16304.4,16336.75,16223.3,16238.2
2878,2021-08-09,NIFTY Index,16281.35,16320.75,16179.05,16258.25
2879,2021-08-10,NIFTY Index,16274.8,16359.25,16202.25,16280.1
2880,2021-08-11,NIFTY Index,16327.3,16338.75,16162.55,16282.25
2881,2021-08-12,NIFTY Index,16303.65,16375.5,16286.9,16364.4
2882,2021-08-13,NIFTY Index,16385.7,16543.6,16376.3,16529.1
2883,2021-08-16,NIFTY Index,16518.4,16589.4,16480.75,16563.05
2884,2021-08-17,NIFTY Index,16545.25,16628.55,16495.4,16614.6
2885,2021-08-18,NIFTY Index,16691.95,16701.85,16535.85,16568.85
2886,2021-08-20,NIFTY Index,16382.5,16509.55,16376.05,16450.5
2887,2021-08-23,NIFTY Index,16592.25,16592.5,16395.7,16496.45
2888,2021-08-24,NIFTY Index,16561.4,16647.1,16495.3,16624.6
2889,2021-08-25,NIFTY Index,16654.0,16712.45,16617.5,16634.65
2890,2021-08-26,NIFTY Index,16627.95,16683.7,16603.4,16636.9
2891,2021-08-27,NIFTY Index,16642.55,16722.05,16565.6,16705.2
2892,2021-08-30,NIFTY Index,16775.85,16951.5,16764.85,16931.05
2893,2021-08-31,NIFTY Index,16947.5,17153.5,16915.85,17132.2
2894,2021-09-01,NIFTY Index,17185.6,17225.75,17055.05,17076.25
2895,2021-09-02,NIFTY Index,17095.4,17245.5,17059.7,17234.15
2896,2021-09-03,NIFTY Index,17262.45,17340.1,17212.2,17323.6
2897,2021-09-06,NIFTY Index,17399.35,17429.55,17345.55,17377.8
2898,2021-09-07,NIFTY Index,17401.55,17436.5,17287.0,17362.1
2899,2021-09-08,NIFTY Index,17375.75,17383.4,17254.2,17353.5
2900,2021-09-09,NIFTY Index,17312.85,17379.65,17302.7,17369.25
2901,2021-09-13,NIFTY Index,17363.55,17378.35,17269.15,17355.3
2902,2021-09-14,NIFTY Index,17420.35,17438.55,17367.05,17380.0
2903,2021-09-15,NIFTY Index,17387.65,17532.7,17386.9,17519.45
2904,2021-09-16,NIFTY Index,17539.2,17644.6,17510.45,17629.5
2905,2021-09-17,NIFTY Index,17709.65,17792.95,17537.65,17585.15
2906,2021-09-20,NIFTY Index,17443.85,17622.75,17361.8,17396.9
2907,2021-09-21,NIFTY Index,17450.5,17578.35,17326.1,17562.0
2908,2021-09-22,NIFTY Index,17580.9,17610.45,17524.0,17546.65
2909,2021-09-23,NIFTY Index,17670.85,17843.9,17646.55,17822.95
2910,2021-09-24,NIFTY Index,17897.45,17947.65,17819.4,17853.2
2911,2021-09-27,NIFTY Index,17932.2,17943.5,17802.9,17855.1
2912,2021-09-28,NIFTY Index,17906.45,17912.85,17576.1,17748.6
2913,2021-09-29,NIFTY Index,17657.95,17781.75,17608.15,17711.3
2914,2021-09-30,NIFTY Index,17718.9,17742.15,17585.35,17618.15
2915,2021-10-01,NIFTY Index,17531.9,17557.15,17452.9,17532.05
2916,2021-10-04,NIFTY Index,17615.55,17750.9,17581.35,17691.25
2917,2021-10-05,NIFTY Index,17661.35,17833.45,17640.9,17822.3
2918,2021-10-06,NIFTY Index,17861.5,17884.6,17613.15,17646.0
2919,2021-10-07,NIFTY Index,17810.55,17857.55,17763.8,17790.35
2920,2021-10-08,NIFTY Index,17886.85,17941.85,17840.35,17895.2
2921,2021-10-11,NIFTY Index,17867.55,18041.95,17839.1,17945.95
2922,2021-10-12,NIFTY Index,17915.8,18008.65,17864.95,17991.95
2923,2021-10-13,NIFTY Index,18097.85,18197.8,18050.75,18161.75
2924,2021-10-14,NIFTY Index,18272.85,18350.75,18248.7,18338.55
2925,2021-10-18,NIFTY Index,18500.1,18543.15,18445.3,18477.05
2926,2021-10-19,NIFTY Index,18602.35,18604.45,18377.7,18418.75
2927,2021-10-20,NIFTY Index,18439.9,18458.3,18209.35,18266.6
2928,2021-10-21,NIFTY Index,18382.7,18384.2,18048.0,18178.1
2929,2021-10-22,NIFTY Index,18230.7,18314.25,18034.35,18114.9
2930,2021-10-25,NIFTY Index,18229.5,18241.4,17968.5,18125.4
2931,2021-10-26,NIFTY Index,18154.5,18310.45,18099.3,18268.4
2932,2021-10-27,NIFTY Index,18295.85,18342.05,18167.9,18210.95
2933,2021-10-28,NIFTY Index,18187.65,18190.7,17799.45,17857.25
2934,2021-10-29,NIFTY Index,17833.05,17915.85,17613.1,17671.65
2935,2021-11-01,NIFTY Index,17783.15,17954.1,17697.1,17929.65
2936,2021-11-02,NIFTY Index,17970.9,18012.25,17847.6,17888.95
2937,2021-11-03,NIFTY Index,17947.95,17988.75,17757.95,17829.2
2938,2021-11-04,NIFTY Index,17935.05,17947.55,17900.6,17916.8
2939,2021-11-08,NIFTY Index,18040.2,18087.8,17836.1,18068.55
2940,2021-11-09,NIFTY Index,18084.35,18112.6,17983.05,18044.25
2941,2021-11-10,NIFTY Index,17973.45,18061.25,17915.0,18017.2
2942,2021-11-11,NIFTY Index,17967.45,17971.35,17798.2,17873.6
2943,2021-11-12,NIFTY Index,17977.6,18123.0,17905.9,18102.75
2944,2021-11-15,NIFTY Index,18140.95,18210.15,18071.3,18109.45
2945,2021-11-16,NIFTY Index,18127.05,18132.65,17958.8,17999.2
2946,2021-11-17,NIFTY Index,17939.35,18022.65,17879.25,17898.65
2947,2021-11-18,NIFTY Index,17890.55,17945.6,17688.5,17764.8
2948,2021-11-22,NIFTY Index,17796.25,17805.25,17280.45,17416.55
2949,2021-11-23,NIFTY Index,17281.75,17553.7,17216.1,17503.35
2950,2021-11-24,NIFTY Index,17550.05,17600.6,17354.0,17415.05
2951,2021-11-25,NIFTY Index,17417.3,17564.35,17351.7,17536.25
2952,2021-11-26,NIFTY Index,17338.75,17355.4,16985.7,17026.45
2953,2021-11-29,NIFTY Index,17055.8,17160.7,16782.4,17053.95
2954,2021-11-30,NIFTY Index,17051.15,17324.65,16931.4,16983.2
2955,2021-12-01,NIFTY Index,17104.4,17213.05,17064.25,17166.9
2956,2021-12-02,NIFTY Index,17183.2,17420.35,17149.3,17401.65
2957,2021-12-03,NIFTY Index,17424.9,17489.8,17180.8,17196.7
2958,2021-12-06,NIFTY Index,17209.05,17216.75,16891.7,16912.25
2959,2021-12-07,NIFTY Index,17044.1,17251.65,16987.75,17176.7
2960,2021-12-08,NIFTY Index,17315.25,17484.6,17308.95,17469.75
2961,2021-12-09,NIFTY Index,17524.4,17543.25,17379.6,17516.85
2962,2021-12-10,NIFTY Index,17476.05,17534.35,17405.25,17511.3
2963,2021-12-13,NIFTY Index,17619.1,17639.5,17355.95,17368.25
2964,2021-12-14,NIFTY Index,17283.2,17376.2,17225.8,17324.9
2965,2021-12-15,NIFTY Index,17323.65,17351.2,17192.2,17221.4
2966,2021-12-16,NIFTY Index,17373.0,17379.35,17184.95,17248.4
2967,2021-12-17,NIFTY Index,17276.0,17298.15,16966.45,16985.2
2968,2021-12-20,NIFTY Index,16824.25,16840.1,16410.2,16614.2
2969,2021-12-21,NIFTY Index,16773.15,16936.4,16688.25,16770.85
2970,2021-12-22,NIFTY Index,16865.55,16971.0,16819.5,16955.45
2971,2021-12-23,NIFTY Index,17066.8,17118.65,17015.55,17072.6
2972,2021-12-24,NIFTY Index,17149.5,17155.6,16909.6,17003.75
2973,2021-12-27,NIFTY Index,16937.75,17112.05,16833.2,17086.25
2974,2021-12-28,NIFTY Index,17177.6,17250.25,17161.15,17233.25
2975,2021-12-29,NIFTY Index,17220.1,17285.95,17176.65,17213.6
2976,2021-12-30,NIFTY Index,17201.45,17264.05,17146.35,17203.95
2977,2021-12-31,NIFTY Index,17244.5,17400.8,17238.5,17354.05
2978,2022-01-03,NIFTY Index,17387.15,17646.65,17383.3,17625.7
2979,2022-01-04,NIFTY Index,17681.4,17827.6,17593.55,17805.25
2980,2022-01-05,NIFTY Index,17820.1,17944.7,17748.85,17925.25
2981,2022-01-06,NIFTY Index,17768.5,17797.95,17655.55,17745.9
2982,2022-01-07,NIFTY Index,17797.6,17905.0,17704.55,17812.7
2983,2022-01-10,NIFTY Index,17913.3,18017.45,17879.15,18003.3
2984,2022-01-11,NIFTY Index,17997.75,18081.25,17964.4,18055.75
2985,2022-01-12,NIFTY Index,18170.4,18227.95,18128.8,18212.35
2986,2022-01-13,NIFTY Index,18257.0,18272.25,18163.8,18257.8
2987,2022-01-14,NIFTY Index,18185.0,18286.95,18119.65,18255.75
2988,2022-01-17,NIFTY Index,18235.65,18321.55,18228.75,18308.1
2989,2022-01-18,NIFTY Index,18337.2,18350.95,18085.9,18113.05
2990,2022-01-19,NIFTY Index,18129.2,18129.2,17884.9,17938.4
2991,2022-01-20,NIFTY Index,17921.0,17943.7,17648.45,17757.0
2992,2022-01-21,NIFTY Index,17613.7,17707.6,17485.85,17617.15
2993,2022-01-24,NIFTY Index,17575.15,17599.4,16997.85,17149.1
2994,2022-01-25,NIFTY Index,17001.55,17309.15,16836.8,17277.95
2995,2022-01-27,NIFTY Index,17062.0,17182.5,16866.75,17110.15
2996,2022-01-28,NIFTY Index,17208.3,17373.5,17077.1,17101.95
2997,2022-01-31,NIFTY Index,17301.05,17410.0,17264.15,17339.85
2998,2022-02-01,NIFTY Index,17529.45,17622.4,17244.55,17576.85
2999,2022-02-02,NIFTY Index,17706.2,17794.6,17674.8,17780.0
3000,2022-02-03,NIFTY Index,17767.75,17781.15,17511.15,17560.2
3001,2022-02-04,NIFTY Index,17590.2,17617.8,17462.55,17516.3
3002,2022-02-07,NIFTY Index,17456.3,17536.75,17119.4,17213.6
3003,2022-02-08,NIFTY Index,17279.85,17306.45,17043.65,17266.75
3004,2022-02-09,NIFTY Index,17370.1,17477.15,17339.0,17463.8
3005,2022-02-10,NIFTY Index,17554.1,17639.45,17427.15,17605.85
3006,2022-02-11,NIFTY Index,17451.0,17454.75,17303.0,17374.75
3007,2022-02-14,NIFTY Index,17076.15,17099.5,16809.65,16842.8
3008,2022-02-15,NIFTY Index,16933.25,17375.0,16839.25,17352.45
3009,2022-02-16,NIFTY Index,17408.45,17490.6,17257.7,17322.2
3010,2022-02-17,NIFTY Index,17396.55,17442.9,17235.85,17304.6
3011,2022-02-18,NIFTY Index,17236.05,17380.8,17219.2,17276.3
3012,2022-02-21,NIFTY Index,17192.25,17351.05,17070.7,17206.65
3013,2022-02-22,NIFTY Index,16847.95,17148.55,16843.8,17092.2
3014,2022-02-23,NIFTY Index,17194.5,17220.7,17027.85,17063.25
3015,2022-02-24,NIFTY Index,16548.9,16705.25,16203.25,16247.95
3016,2022-02-25,NIFTY Index,16515.65,16748.8,16478.3,16658.4
3017,2022-02-28,NIFTY Index,16481.6,16815.9,16356.3,16793.9
3018,2022-03-02,NIFTY Index,16593.1,16678.5,16478.65,16605.95
3019,2022-03-03,NIFTY Index,16723.2,16768.95,16442.95,16498.05
3020,2022-03-04,NIFTY Index,16339.45,16456.0,16133.8,16245.35
3021,2022-03-07,NIFTY Index,15867.95,15944.6,15711.45,15863.15
3022,2022-03-08,NIFTY Index,15747.75,16028.75,15671.45,16013.45
3023,2022-03-09,NIFTY Index,16078.0,16418.05,15990.0,16345.35
3024,2022-03-10,NIFTY Index,16757.1,16757.3,16447.9,16594.9
3025,2022-03-11,NIFTY Index,16528.8,16694.4,16470.9,16630.45
3026,2022-03-14,NIFTY Index,16633.7,16887.95,16606.5,16871.3
3027,2022-03-15,NIFTY Index,16900.65,16927.75,16555.0,16663.0
3028,2022-03-16,NIFTY Index,16876.65,16987.9,16837.85,16975.35
3029,2022-03-17,NIFTY Index,17202.9,17344.6,17175.75,17287.05
3030,2022-03-21,NIFTY Index,17329.5,17353.35,17096.4,17117.6
3031,2022-03-22,NIFTY Index,17120.4,17334.4,17006.3,17315.5
3032,2022-03-23,NIFTY Index,17405.05,17442.4,17199.6,17245.65
3033,2022-03-24,NIFTY Index,17094.95,17291.75,17091.15,17222.75
3034,2022-03-25,NIFTY Index,17289.0,17294.9,17076.55,17153.0
3035,2022-03-28,NIFTY Index,17181.85,17235.1,17003.9,17222.0
3036,2022-03-29,NIFTY Index,17297.2,17343.65,17235.7,17325.3
3037,2022-03-30,NIFTY Index,17468.15,17522.5,17387.2,17498.25
3038,2022-03-31,NIFTY Index,17519.2,17559.8,17435.2,17464.75
3039,2022-04-01,NIFTY Index,17436.9,17703.7,17422.7,17670.45
3040,2022-04-04,NIFTY Index,17809.1,18114.65,17791.4,18053.4
3041,2022-04-05,NIFTY Index,18080.6,18095.45,17921.55,17957.4
3042,2022-04-06,NIFTY Index,17842.75,17901.0,17779.85,17807.65
3043,2022-04-07,NIFTY Index,17723.3,17787.5,17623.7,17639.55
3044,2022-04-08,NIFTY Index,17698.15,17842.75,17600.55,17784.35
3045,2022-04-11,NIFTY Index,17740.9,17779.05,17650.95,17674.95
3046,2022-04-12,NIFTY Index,17584.85,17595.3,17442.35,17530.3
3047,2022-04-13,NIFTY Index,17599.9,17663.65,17457.4,17475.65
3048,2022-04-18,NIFTY Index,17183.45,17237.75,17067.85,17173.65
3049,2022-04-19,NIFTY Index,17258.95,17275.65,16824.7,16958.65
3050,2022-04-20,NIFTY Index,17045.25,17186.9,16978.95,17136.55
3051,2022-04-21,NIFTY Index,17234.6,17414.7,17215.5,17392.6
3052,2022-04-22,NIFTY Index,17242.75,17315.3,17149.2,17171.95
3053,2022-04-25,NIFTY Index,17009.05,17054.3,16888.7,16953.95
3054,2022-04-26,NIFTY Index,17121.3,17223.85,17064.45,17200.8
3055,2022-04-27,NIFTY Index,17073.35,17110.7,16958.45,17038.4
3056,2022-04-28,NIFTY Index,17189.5,17322.5,17071.05,17245.05
3057,2022-04-29,NIFTY Index,17329.25,17377.65,17053.25,17102.55
3058,2022-05-02,NIFTY Index,16924.45,17092.25,16917.25,17069.1
3059,2022-05-04,NIFTY Index,17096.6,17132.85,16623.95,16677.6
3060,2022-05-05,NIFTY Index,16854.75,16945.7,16651.85,16682.65
3061,2022-05-06,NIFTY Index,16415.55,16484.2,16340.9,16411.25
3062,2022-05-09,NIFTY Index,16227.7,16403.7,16142.1,16301.85
3063,2022-05-10,NIFTY Index,16248.9,16404.55,16197.3,16240.05
3064,2022-05-11,NIFTY Index,16270.05,16318.75,15992.6,16167.1
3065,2022-05-12,NIFTY Index,16021.1,16041.95,15735.75,15808.0
3066,2022-05-13,NIFTY Index,15977.0,16083.6,15740.85,15782.15
3067,2022-05-16,NIFTY Index,15845.1,15977.95,15739.65,15842.3
3068,2022-05-17,NIFTY Index,15912.6,16284.25,15900.8,16259.3
3069,2022-05-18,NIFTY Index,16318.15,16399.8,16211.2,16240.3
3070,2022-05-19,NIFTY Index,15917.4,15984.75,15775.2,15809.4
3071,2022-05-20,NIFTY Index,16043.8,16283.05,16003.85,16266.15
3072,2022-05-23,NIFTY Index,16290.95,16414.7,16185.75,16214.7
3073,2022-05-24,NIFTY Index,16225.55,16262.8,16078.6,16125.15
3074,2022-05-25,NIFTY Index,16196.35,16223.35,16006.95,16025.8
3075,2022-05-26,NIFTY Index,16105.0,16204.45,15903.7,16170.15
3076,2022-05-27,NIFTY Index,16296.6,16370.6,16221.95,16352.45
3077,2022-05-30,NIFTY Index,16527.9,16695.5,16506.15,16661.4
3078,2022-05-31,NIFTY Index,16578.45,16690.75,16521.9,16584.55
3079,2022-06-01,NIFTY Index,16594.4,16649.2,16438.85,16522.75
3080,2022-06-02,NIFTY Index,16481.65,16646.4,16443.05,16628.0
3081,2022-06-03,NIFTY Index,16761.65,16793.85,16567.9,16584.3
3082,2022-06-06,NIFTY Index,16530.7,16610.95,16444.55,16569.55
3083,2022-06-07,NIFTY Index,16469.6,16487.25,16347.1,16416.35
3084,2022-06-08,NIFTY Index,16474.95,16514.3,16293.35,16356.25
3085,2022-06-09,NIFTY Index,16263.85,16492.8,16243.85,16478.1
3086,2022-06-10,NIFTY Index,16283.95,16324.7,16172.6,16201.8
3087,2022-06-13,NIFTY Index,15877.55,15886.15,15684.0,15774.4
3088,2022-06-14,NIFTY Index,15674.25,15858.0,15659.45,15732.1
3089,2022-06-15,NIFTY Index,15729.25,15783.65,15678.9,15692.15
3090,2022-06-16,NIFTY Index,15832.25,15863.15,15335.1,15360.6
3091,2022-06-17,NIFTY Index,15272.65,15400.4,15183.4,15293.5
3092,2022-06-20,NIFTY Index,15334.5,15382.5,15191.1,15350.15
3093,2022-06-21,NIFTY Index,15455.95,15707.25,15419.85,15638.8
3094,2022-06-22,NIFTY Index,15545.65,15565.4,15385.95,15413.3
3095,2022-06-23,NIFTY Index,15451.55,15628.45,15367.5,15556.65
3096,2022-06-24,NIFTY Index,15657.4,15749.25,15619.45,15699.25
3097,2022-06-27,NIFTY Index,15926.2,15927.45,15815.5,15832.05
3098,2022-06-28,NIFTY Index,15757.45,15892.1,15710.15,15850.2
3099,2022-06-29,NIFTY Index,15701.7,15861.6,15687.8,15799.1
3100,2022-06-30,NIFTY Index,15774.5,15890.0,15728.85,15780.25
3101,2022-07-01,NIFTY Index,15703.7,15793.95,15511.05,15752.05
3102,2022-07-04,NIFTY Index,15710.5,15852.35,15661.8,15835.35
3103,2022-07-05,NIFTY Index,15909.15,16025.75,15785.45,15810.85
3104,2022-07-06,NIFTY Index,15818.2,16011.35,15800.9,15989.8
3105,2022-07-07,NIFTY Index,16113.75,16150.5,16045.95,16132.9
3106,2022-07-08,NIFTY Index,16273.65,16275.5,16157.9,16220.6
3107,2022-07-11,NIFTY Index,16136.15,16248.55,16115.5,16216.0
3108,2022-07-12,NIFTY Index,16126.2,16158.75,16031.15,16058.3
3109,2022-07-13,NIFTY Index,16128.2,16140.0,15950.15,15966.65
3110,2022-07-14,NIFTY Index,16018.85,16070.85,15858.2,15938.65
3111,2022-07-15,NIFTY Index,16010.8,16066.95,15927.3,16049.2
3112,2022-07-18,NIFTY Index,16151.4,16287.95,16142.2,16278.5
3113,2022-07-19,NIFTY Index,16187.05,16359.5,16187.05,16340.55
3114,2022-07-20,NIFTY Index,16562.8,16588.0,16490.95,16520.85
3115,2022-07-21,NIFTY Index,16523.55,16626.95,16483.9,16605.25
3116,2022-07-22,NIFTY Index,16661.25,16752.25,16610.9,16719.45
3117,2022-07-25,NIFTY Index,16662.55,16706.05,16564.25,16631.0
3118,2022-07-26,NIFTY Index,16632.9,16636.1,16463.3,16483.85
3119,2022-07-27,NIFTY Index,16475.35,16653.45,16438.75,16641.8
3120,2022-07-28,NIFTY Index,16774.85,16947.65,16746.25,16929.6
3121,2022-07-29,NIFTY Index,17079.5,17172.8,17018.15,17158.25
3122,2022-08-01,NIFTY Index,17243.2,17356.25,17154.8,17340.05
3123,2022-08-02,NIFTY Index,17310.15,17390.15,17215.85,17345.45
3124,2022-08-03,NIFTY Index,17349.25,17407.5,17225.85,17388.15
3125,2022-08-04,NIFTY Index,17463.1,17490.7,17161.25,17382.0
3126,2022-08-05,NIFTY Index,17423.65,17474.4,17348.75,17397.5
3127,2022-08-08,NIFTY Index,17401.5,17548.8,17359.75,17525.1
3128,2022-08-10,NIFTY Index,17566.1,17566.1,17442.8,17534.75
3129,2022-08-11,NIFTY Index,17711.65,17719.3,17631.95,17659.0
3130,2022-08-12,NIFTY Index,17659.65,17724.65,17597.85,17698.15
3131,2022-08-16,NIFTY Index,17797.2,17839.1,17764.05,17825.25
3132,2022-08-17,NIFTY Index,17868.15,17965.95,17833.35,17944.25
3133,2022-08-18,NIFTY Index,17898.65,17968.45,17852.05,17956.5
3134,2022-08-19,NIFTY Index,17966.55,17992.2,17710.75,17758.45
3135,2022-08-22,NIFTY Index,17682.9,17690.05,17467.35,17490.7
3136,2022-08-23,NIFTY Index,17357.35,17625.55,17345.2,17577.5
3137,2022-08-24,NIFTY Index,17525.45,17623.65,17499.25,17604.95
3138,2022-08-25,NIFTY Index,17679.0,17726.5,17487.45,17522.45
3139,2022-08-26,NIFTY Index,17619.3,17685.85,17519.35,17558.9
3140,2022-08-29,NIFTY Index,17188.65,17380.15,17166.2,17312.9
3141,2022-08-30,NIFTY Index,17414.95,17777.65,17401.5,17759.3
3142,2022-09-01,NIFTY Index,17485.7,17695.6,17468.45,17542.8
3143,2022-09-02,NIFTY Index,17598.4,17643.85,17476.45,17539.45
3144,2022-09-05,NIFTY Index,17546.45,17683.15,17540.35,17665.8
3145,2022-09-06,NIFTY Index,17695.7,17764.65,17587.65,17655.6
3146,2022-09-07,NIFTY Index,17519.4,17650.75,17484.3,17624.4
3147,2022-09-08,NIFTY Index,17748.15,17807.65,17691.95,17798.75
3148,2022-09-09,NIFTY Index,17923.35,17925.95,17786.0,17833.35
3149,2022-09-12,NIFTY Index,17890.85,17980.55,17889.15,17936.35
